scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
high,mosh,command_loop,5,32,2,df -h,262.639925,ok,0,,
high,mosh,command_loop,5,33,2,df -h,237.231389,ok,0,,
high,mosh,command_loop,5,34,2,df -h,240.774574,ok,0,,
high,mosh,command_loop,5,35,2,df -h,281.755495,ok,0,,
high,mosh,command_loop,5,36,2,df -h,233.266318,ok,0,,
high,mosh,command_loop,5,37,2,df -h,308.041858,ok,0,,
high,mosh,command_loop,5,38,2,df -h,259.822033,ok,0,,
high,mosh,command_loop,5,39,2,df -h,296.357726,ok,0,,
high,mosh,command_loop,5,40,2,df -h,262.643217,ok,0,,
high,mosh,command_loop,5,41,2,df -h,280.357537,ok,0,,
high,mosh,command_loop,5,42,2,df -h,248.861392,ok,0,,
high,mosh,command_loop,5,43,2,df -h,224.212833,ok,0,,
high,mosh,command_loop,5,44,2,df -h,288.928347,ok,0,,
high,mosh,command_loop,5,45,2,df -h,227.573522,ok,0,,
high,mosh,command_loop,5,46,2,df -h,239.615099,ok,0,,
high,mosh,command_loop,5,47,2,df -h,292.998879,ok,0,,
high,mosh,command_loop,5,48,2,df -h,760.146832,ok,0,,
high,mosh,command_loop,5,49,2,df -h,281.792336,ok,0,,
high,mosh,command_loop,5,50,2,df -h,281.147266,ok,0,,
high,mosh,command_loop,6,1,2,df -h,983.345395,ok,1,,
high,mosh,command_loop,6,2,2,df -h,325.027708,ok,1,,
high,mosh,command_loop,6,3,2,df -h,264.276813,ok,1,,
high,mosh,command_loop,6,4,2,df -h,276.316057,ok,0,,
high,mosh,command_loop,6,5,2,df -h,249.136227,ok,0,,
high,mosh,command_loop,6,6,2,df -h,271.553200,ok,0,,
high,mosh,command_loop,6,7,2,df -h,260.005704,ok,0,,
high,mosh,command_loop,6,8,2,df -h,253.814852,ok,0,,
high,mosh,command_loop,6,9,2,df -h,275.949403,ok,0,,
high,mosh,command_loop,6,10,2,df -h,226.408243,ok,0,,
high,mosh,command_loop,6,11,2,df -h,274.833566,ok,0,,
high,mosh,command_loop,6,12,2,df -h,262.903529,ok,0,,
high,mosh,command_loop,6,13,2,df -h,283.932145,ok,0,,
high,mosh,command_loop,6,14,2,df -h,233.921366,ok,0,,
high,mosh,command_loop,6,15,2,df -h,266.013048,ok,0,,
high,mosh,command_loop,6,16,2,df -h,261.199726,ok,0,,
high,mosh,command_loop,6,17,2,df -h,264.649517,ok,0,,
high,mosh,command_loop,6,18,2,df -h,249.379327,ok,0,,
high,mosh,command_loop,6,19,2,df -h,265.529686,ok,0,,
high,mosh,command_loop,6,20,2,df -h,259.705866,ok,0,,
high,mosh,command_loop,6,21,2,df -h,259.689489,ok,0,,
high,mosh,command_loop,6,22,2,df -h,235.962137,ok,0,,
high,mosh,command_loop,6,23,2,df -h,458.546598,ok,0,,
high,mosh,command_loop,6,24,2,df -h,244.788923,ok,0,,
high,mosh,command_loop,6,25,2,df -h,330.835325,ok,0,,
high,mosh,command_loop,6,26,2,df -h,273.393203,ok,0,,
high,mosh,command_loop,6,27,2,df -h,245.946829,ok,0,,
high,mosh,command_loop,6,28,2,df -h,270.702298,ok,0,,
high,mosh,command_loop,6,29,2,df -h,435.110762,ok,0,,
high,mosh,command_loop,6,30,2,df -h,253.404686,ok,0,,
high,mosh,command_loop,6,31,2,df -h,265.285768,ok,0,,
high,mosh,command_loop,6,32,2,df -h,258.331132,ok,0,,
high,mosh,command_loop,6,33,2,df -h,225.555109,ok,0,,
high,mosh,command_loop,6,34,2,df -h,298.695941,ok,0,,
high,mosh,command_loop,6,35,2,df -h,293.979916,ok,0,,
high,mosh,command_loop,6,36,2,df -h,289.888953,ok,0,,
high,mosh,command_loop,6,37,2,df -h,380.569591,ok,0,,
high,mosh,command_loop,6,38,2,df -h,232.927928,ok,0,,
high,mosh,command_loop,6,39,2,df -h,283.752597,ok,0,,
high,mosh,command_loop,6,40,2,df -h,273.652737,ok,0,,
high,mosh,command_loop,6,41,2,df -h,296.377095,ok,0,,
high,mosh,command_loop,6,42,2,df -h,215.535714,ok,0,,
high,mosh,command_loop,6,43,2,df -h,314.063189,ok,0,,
high,mosh,command_loop,6,44,2,df -h,281.717289,ok,0,,
high,mosh,command_loop,6,45,2,df -h,246.059574,ok,0,,
high,mosh,command_loop,6,46,2,df -h,285.451235,ok,0,,
high,mosh,command_loop,6,47,2,df -h,261.102209,ok,0,,
high,mosh,command_loop,6,48,2,df -h,257.594899,ok,0,,
high,mosh,command_loop,6,49,2,df -h,215.589287,ok,0,,
high,mosh,command_loop,6,50,2,df -h,297.619495,ok,0,,
high,mosh,command_loop,7,1,2,df -h,275.159564,ok,1,,
high,mosh,command_loop,7,2,2,df -h,296.909870,ok,1,,
high,mosh,command_loop,7,3,2,df -h,286.537055,ok,1,,
high,mosh,command_loop,7,4,2,df -h,226.268333,ok,0,,
high,mosh,command_loop,7,5,2,df -h,245.596462,ok,0,,
high,mosh,command_loop,7,6,2,df -h,287.199543,ok,0,,
high,mosh,command_loop,7,7,2,df -h,252.989266,ok,0,,
high,mosh,command_loop,7,8,2,df -h,268.619903,ok,0,,
high,mosh,command_loop,7,9,2,df -h,268.763303,ok,0,,
high,mosh,command_loop,7,10,2,df -h,267.562872,ok,0,,
high,mosh,command_loop,7,11,2,df -h,239.764771,ok,0,,
high,mosh,command_loop,7,12,2,df -h,232.198470,ok,0,,
high,mosh,command_loop,7,13,2,df -h,242.891798,ok,0,,
high,mosh,command_loop,7,14,2,df -h,258.085671,ok,0,,
high,mosh,command_loop,7,15,2,df -h,266.136462,ok,0,,
high,mosh,command_loop,7,16,2,df -h,291.155154,ok,0,,
high,mosh,command_loop,7,17,2,df -h,300.161913,ok,0,,
high,mosh,command_loop,7,18,2,df -h,242.345652,ok,0,,
high,mosh,command_loop,7,19,2,df -h,222.711688,ok,0,,
high,mosh,command_loop,7,20,2,df -h,257.103106,ok,0,,
high,mosh,command_loop,7,21,2,df -h,280.059185,ok,0,,
high,mosh,command_loop,7,22,2,df -h,269.188124,ok,0,,
high,mosh,command_loop,7,23,2,df -h,289.055159,ok,0,,
high,mosh,command_loop,7,24,2,df -h,254.296976,ok,0,,
high,mosh,command_loop,7,25,2,df -h,259.561680,ok,0,,
high,mosh,command_loop,7,26,2,df -h,252.591071,ok,0,,
high,mosh,command_loop,7,27,2,df -h,700.862292,ok,0,,
high,mosh,command_loop,7,28,2,df -h,735.360594,ok,0,,
high,mosh,command_loop,7,29,2,df -h,297.755672,ok,0,,
high,mosh,command_loop,7,30,2,df -h,296.346589,ok,0,,
high,mosh,command_loop,7,31,2,df -h,245.444816,ok,0,,
high,mosh,command_loop,7,32,2,df -h,253.037630,ok,0,,
high,mosh,command_loop,7,33,2,df -h,295.907384,ok,0,,
high,mosh,command_loop,7,34,2,df -h,685.709834,ok,0,,
high,mosh,command_loop,7,35,2,df -h,286.727566,ok,0,,
high,mosh,command_loop,7,36,2,df -h,252.025435,ok,0,,
high,mosh,command_loop,7,37,2,df -h,255.056024,ok,0,,
high,mosh,command_loop,7,38,2,df -h,225.473383,ok,0,,
high,mosh,command_loop,7,39,2,df -h,293.816555,ok,0,,
high,mosh,command_loop,7,40,2,df -h,247.758270,ok,0,,
high,mosh,command_loop,7,41,2,df -h,710.434431,ok,0,,
high,mosh,command_loop,7,42,2,df -h,301.100280,ok,0,,
high,mosh,command_loop,7,43,2,df -h,251.422042,ok,0,,
high,mosh,command_loop,7,44,2,df -h,288.052213,ok,0,,
high,mosh,command_loop,7,45,2,df -h,700.118465,ok,0,,
high,mosh,command_loop,7,46,2,df -h,306.439301,ok,0,,
high,mosh,command_loop,7,47,2,df -h,241.721919,ok,0,,
high,mosh,command_loop,7,48,2,df -h,248.757996,ok,0,,
high,mosh,command_loop,7,49,2,df -h,246.078407,ok,0,,
high,mosh,command_loop,7,50,2,df -h,258.647365,ok,0,,
high,mosh,command_loop,8,1,2,df -h,264.513962,ok,1,,
high,mosh,command_loop,8,2,2,df -h,278.214462,ok,1,,
high,mosh,command_loop,8,3,2,df -h,260.444594,ok,1,,
high,mosh,command_loop,8,4,2,df -h,286.651814,ok,0,,
high,mosh,command_loop,8,5,2,df -h,274.445458,ok,0,,
high,mosh,command_loop,8,6,2,df -h,262.256864,ok,0,,
high,mosh,command_loop,8,7,2,df -h,274.157977,ok,0,,
high,mosh,command_loop,8,8,2,df -h,298.586955,ok,0,,
high,mosh,command_loop,8,9,2,df -h,280.729514,ok,0,,
high,mosh,command_loop,8,10,2,df -h,254.468705,ok,0,,
high,mosh,command_loop,8,11,2,df -h,244.501491,ok,0,,
high,mosh,command_loop,8,12,2,df -h,276.883532,ok,0,,
high,mosh,command_loop,8,13,2,df -h,232.822671,ok,0,,
high,mosh,command_loop,8,14,2,df -h,283.697826,ok,0,,
high,mosh,command_loop,8,15,2,df -h,244.534796,ok,0,,
high,mosh,command_loop,8,16,2,df -h,261.318886,ok,0,,
high,mosh,command_loop,8,17,2,df -h,266.333920,ok,0,,
high,mosh,command_loop,8,18,2,df -h,275.345372,ok,0,,
high,mosh,command_loop,8,19,2,df -h,221.576690,ok,0,,
high,mosh,command_loop,8,20,2,df -h,267.234141,ok,0,,
high,mosh,command_loop,8,21,2,df -h,269.900709,ok,0,,
high,mosh,command_loop,8,22,2,df -h,208.266118,ok,0,,
high,mosh,command_loop,8,23,2,df -h,313.650308,ok,0,,
high,mosh,command_loop,8,24,2,df -h,232.805058,ok,0,,
high,mosh,command_loop,8,25,2,df -h,221.727036,ok,0,,
high,mosh,command_loop,8,26,2,df -h,303.310614,ok,0,,
high,mosh,command_loop,8,27,2,df -h,276.627060,ok,0,,
high,mosh,command_loop,8,28,2,df -h,235.099874,ok,0,,
high,mosh,command_loop,8,29,2,df -h,271.589411,ok,0,,
high,mosh,command_loop,8,30,2,df -h,286.169612,ok,0,,
high,mosh,command_loop,8,31,2,df -h,272.395624,ok,0,,
high,mosh,command_loop,8,32,2,df -h,261.504206,ok,0,,
high,mosh,command_loop,8,33,2,df -h,272.525540,ok,0,,
high,mosh,command_loop,8,34,2,df -h,255.325272,ok,0,,
high,mosh,command_loop,8,35,2,df -h,460.789557,ok,0,,
high,mosh,command_loop,8,36,2,df -h,282.636927,ok,0,,
high,mosh,command_loop,8,37,2,df -h,228.128967,ok,0,,
high,mosh,command_loop,8,38,2,df -h,262.831966,ok,0,,
high,mosh,command_loop,8,39,2,df -h,286.486614,ok,0,,
high,mosh,command_loop,8,40,2,df -h,263.335275,ok,0,,
high,mosh,command_loop,8,41,2,df -h,262.162094,ok,0,,
high,mosh,command_loop,8,42,2,df -h,297.023630,ok,0,,
high,mosh,command_loop,8,43,2,df -h,264.485651,ok,0,,
high,mosh,command_loop,8,44,2,df -h,283.455988,ok,0,,
high,mosh,command_loop,8,45,2,df -h,254.879361,ok,0,,
high,mosh,command_loop,8,46,2,df -h,227.657266,ok,0,,
high,mosh,command_loop,8,47,2,df -h,296.979450,ok,0,,
high,mosh,command_loop,8,48,2,df -h,264.309959,ok,0,,
high,mosh,command_loop,8,49,2,df -h,272.231215,ok,0,,
high,mosh,command_loop,8,50,2,df -h,301.540358,ok,0,,
high,mosh,command_loop,9,1,2,df -h,261.153947,ok,1,,
high,mosh,command_loop,9,2,2,df -h,285.595202,ok,1,,
high,mosh,command_loop,9,3,2,df -h,264.501482,ok,1,,
high,mosh,command_loop,9,4,2,df -h,274.512359,ok,0,,
high,mosh,command_loop,9,5,2,df -h,273.168143,ok,0,,
high,mosh,command_loop,9,6,2,df -h,247.559198,ok,0,,
high,mosh,command_loop,9,7,2,df -h,227.805438,ok,0,,
high,mosh,command_loop,9,8,2,df -h,271.887285,ok,0,,
high,mosh,command_loop,9,9,2,df -h,234.287384,ok,0,,
high,mosh,command_loop,9,10,2,df -h,277.972153,ok,0,,
high,mosh,command_loop,9,11,2,df -h,247.932673,ok,0,,
high,mosh,command_loop,9,12,2,df -h,887.227126,ok,0,,
high,mosh,command_loop,9,13,2,df -h,247.974291,ok,0,,
high,mosh,command_loop,9,14,2,df -h,275.350636,ok,0,,
high,mosh,command_loop,9,15,2,df -h,234.495313,ok,0,,
high,mosh,command_loop,9,16,2,df -h,298.232432,ok,0,,
high,mosh,command_loop,9,17,2,df -h,277.107396,ok,0,,
high,mosh,command_loop,9,18,2,df -h,296.316551,ok,0,,
high,mosh,command_loop,9,19,2,df -h,276.245145,ok,0,,
high,mosh,command_loop,9,20,2,df -h,276.903039,ok,0,,
high,mosh,command_loop,9,21,2,df -h,227.279189,ok,0,,
